"","PA0119","PA0243","PA0266","PA0291","PA0312","PA0407","PA0417","PA0429","PA0488","PA0761","PA0938","PA0979","PA0988","PA1117","PA1120","PA1133","PA1145","PA1182","PA1244","PA1310","PA1376","PA1434","PA1440","PA1469","PA1496","PA1735","PA1752","PA1758","PA1788","PA1813","PA1840","PA2029","PA2125","PA2219","PA2449","PA2469","PA2489","PA2491","PA2520","PA2561","PA2582","PA2583","PA2586","PA2695","PA2698","PA2747a","PA2785","PA2798","PA2818","PA2852","PA2853","PA2854","PA2865","PA2866","PA2897","PA2898","PA2959","PA2960","PA2963","PA2985","PA3009","PA3015","PA3033","PA3034","PA3070","PA3085","PA3139","PA3141","PA3170","PA3198","PA3199","PA3200","PA3201","PA3228","PA3280","PA3338","PA3649","PA3664","PA3674","PA3697","PA3698","PA3708","PA3847","PA3851","PA3852","PA3855","PA3974","PA3992","PA4047","PA4075","PA4184","PA4325","PA4327","PA4392","PA4473","PA4704","PA4767","PA4810","PA4832","PA4944","PA4945","PA4972","PA5028","PA5148","PA5151","PA5179","PA5196","PA5245","PA5330","PA5371","PA5428"
"PSEUDO_Oss_3 (GE) - TPM",0.736183714717855,-1.64651145830396,1.82694136990307,1.05617277264139,-1.26790960586608,-0.99610654009332,0.423293155973678,-1.37040388445734,-1.08707288437083,-1.17252862100966,-0.972253140213696,-0.864101720809833,-1.66624097470115,-0.313375888999205,-1.32175870006127,-1.67273513513978,-0.720271823764244,-1.78513476325108,1.56006570121498,0.280216179355293,-1.75217716646037,-1.61642393826432,-0.409006368099956,-0.407700553219853,-1.85123244753893,-0.360848743792081,-1.46411161236745,-2.00536793229111,-0.774127282966804,-1.2715449747568,-1.31521287745983,0.28506376678546,0.840021579907192,-0.719606517082382,-1.06068347715235,-0.265161584218325,-1.17701396609262,-1.04576118626346,-1.37183783817512,-1.27097278106701,-1.79692654865516,-1.40275720615107,-0.913293674870707,-1.48002194149332,0.248198105570483,-0.80009336082743,-0.911392644272951,-0.372538793940702,-1.05468152030256,-0.213769109856176,-0.199736162750367,-0.714160957130463,-0.33760373040667,0.107719859135689,-0.839131830692613,-0.927932798262303,-1.30121309195232,-0.728912675856101,-0.0730505538155807,0.0789991575686805,-0.641274017615359,-0.92088572894764,-1.32917508035607,-0.614919270652583,-1.04118994891628,-1.070248409705,-0.841254241334357,-1.11139686114562,-1.64251526614865,-1.61517106495807,-0.526841681626441,-0.707715112950931,-0.77784506430554,0.529744908285753,-0.262604377848577,-1.02282229985246,-0.456259299301977,-0.616070853108758,0.598219199520533,-1.61296630293088,-1.28165670057491,-1.73412733250405,-0.577499944148414,-0.573663427185912,-1.94083388475081,-1.49885301706491,-0.395459304900857,-0.956867307118929,-0.532815816099039,-1.16056435418948,-1.23964216116253,-1.18901399689725,-1.4774759438111,-1.08960829250168,-1.26779786388801,-1.41073835630685,-0.502703089127954,0.40030194040196,1.82398107293526,-0.529159990735771,-1.32660341926908,0.336002107656281,-1.26225500879608,0.584161393319564,-0.858092380359053,-1.22001219285462,-0.906213665624186,0.708828192377253,-1.07597932962034,-1.09350517256656,0.0905920201435881
"PSEUDO_Oxs_1 (GE) - TPM",-0.719877945266974,-0.295501526622342,-1.02284546440494,0.0173260379192717,-0.113552163152713,0.682514235561096,-0.303579603097541,0.534535255852767,-0.133670728559192,-0.0988981501683111,0.44111613800385,-1.15106509971533,-0.104951167019758,0.0763030784837427,-0.0368442662083256,1.57152519568386,-0.319342517986609,-0.0205697094042155,-0.260969662762423,-0.0261893023075773,-0.0165852336109711,-0.174230949624129,-0.386279229050239,-0.0937712479086699,-0.269542486382091,0.14424508872599,-0.255311167032438,0.401257958866651,0.202018021303515,-0.304169023678152,0.991600995653503,-1.23070766903717,-0.135563681484922,-0.544398689030027,0.292625973854097,-0.201670708846301,0.738685766413434,-0.514280660293689,0.575011200333199,-0.532097219109709,0.301933216272725,0.119185086550606,0.052897716235423,-0.551423241437343,0.0449559612695634,-0.271726120212402,-0.554228114341765,-0.364913138589433,0.00770751386521157,-0.364064564695246,-0.151152141839839,0.478017439161233,0.141822012429834,0.223294188158283,-0.814531869817688,-0.526358461518174,-0.110369561585923,-0.165468493549364,-0.587113680740211,-0.281645080382951,1.69329768674007,-0.414468116952319,-0.109803911151786,0.302245997273207,0.141750470504878,-0.0311231071680426,-0.3808311270376,-0.217929279115241,-0.0760274382513761,1.04605891569406,-0.296188253202979,0.0799075584935467,0.55902839762667,-0.213291411956399,-0.260396047918706,-0.0395048547784242,-0.0677307170733418,-0.248057872614696,0.0176609807771584,0.152478923695815,-0.00266953833738897,-0.414488914053423,-0.590675477478852,-0.148496390091301,0.525655478299162,-0.688565655209593,-0.39517956462288,-0.418824335429215,0.483422860200658,0.0502576579991392,0.351046374886873,-0.263564418594947,-0.0162753765199571,-0.105944534598077,-0.220793318999637,1.32968874785505,-0.456712244952725,-0.629182685358568,-1.06788047118101,1.13439856480366,0.734602851975929,-0.274462379718533,0.388340470757463,-0.771574223177307,0.0413166908925108,-0.804985156424593,-0.568337942704561,-0.296410596227282,-0.481159243148831,-0.103219923037508,0.331727479205979
"PSEUDO_Oxs_2 (GE) - TPM",-0.752414427405363,-0.71167666471342,-0.835648484876327,0.0587048736171899,0.308189101226936,1.41477503718135,0.175834539058988,0.762145865171605,-0.390654202373159,0.350786532996228,0.811910613529856,-0.577778745718682,0.0658464360218044,0.033063398863972,0.270647390552907,0.247935739467425,-0.396047829202879,-0.1723348321695,-0.302409033874293,-0.313172054966395,0.177052149719491,-0.0424029918718493,-0.0239320706608403,-0.0213462489402653,-0.332308482215372,0.275762261908795,-0.0982515632801727,0.216008783975726,0.523833112961048,0.57003727205155,0.611675679979239,-0.224590151033144,-0.566568858573329,-0.441429409430986,0.821259490617267,-0.128837493568989,0.87298235167132,0.149365835085327,1.14801873322718,0.102392144635457,-0.115314261458168,1.01392762692567,0.0279681984902124,-0.0811572683515313,0.326307453667555,0.0874866336204178,-0.0122009212259152,-0.261375231567777,0.253065173529159,-0.192814943481767,-0.790536269820735,0.461912701839009,0.712655610916705,1.14550705263599,-0.461815150929948,0.388378671408802,0.277326784296706,-0.0236792503006758,0.0612554489385824,0.445366814681938,1.50046255656248,-0.403674100062515,0.0536067120933329,0.793779902406517,0.628693380527593,-0.322529943251407,-0.318207028988094,0.0988654169390324,0.682368974222249,2.15276133961246,0.348108762257849,0.0551145161795489,0.48633972214229,-0.548963913177908,-0.454608079525259,-0.0765896646670102,-0.185221669361482,0.409403198921709,-0.00899383117511395,0.416201100808284,0.315125127967955,0.245856296977802,-0.234107226448781,0.735507153737369,0.501674270061006,-0.0393823624720852,0.16648985311619,-0.125447828372979,0.537597600782643,0.138321866685524,0.827535384726886,-0.180619185491633,-0.219964048438796,0.327693361888351,-0.0423891653610689,0.161471641318851,0.272376956544266,-0.745108266501695,-0.53876940799973,0.374559423013546,-0.504394197756828,0.218081566231158,0.762435322981238,-0.267284962294972,0.345367970251099,0.423168828494738,-0.20770362014584,-0.693730121400156,-0.0946959889980056,0.000172720583512691,0.300653697971291
"PSEUDO_Oxs_3 (GE) - TPM",-0.581583056720096,-0.82724746855776,-0.63519812553437,0.205155868168381,0.114127597101885,0.715519791790545,0.371822923540411,0.244329144795674,-0.52298585141377,0.179091839601443,0.18192477802332,0.294156728371785,-0.131161691828018,-0.273795202044924,0.178383551634829,-0.113305757251061,-0.205714187802873,-0.26973047014393,0.19993848350019,-0.821573478333995,0.599694941499202,-0.532419442791173,-0.309098961234389,0.472776634196647,-0.508727301596929,-0.206161344046303,-0.631552852745489,-0.258984708412352,-0.313185715745192,-0.187856993289901,-0.255451038345963,-0.51044595771532,-0.722530968076841,0.118308354922614,0.471324467074368,0.10065780351008,0.695767390664473,-0.44745188437543,0.82323629415333,-0.518985628042458,-0.351572185949063,0.35747302320881,-0.246066183571557,-0.654134430441287,0.162195559189228,-0.453006175604605,-0.685326794548212,-0.573189721919489,-0.0741443723932749,-0.817861948014761,-0.427365383375199,0.222422377694187,0.0835349539248146,0.811301819569452,-0.671625167631118,-0.961988395615259,-0.335679729161679,-0.127328373548701,-0.489246713821283,0.22335824687703,0.401444322231731,-0.824837398477312,-0.477149950484185,0.958721126466504,0.433099276855206,-0.0669666865110522,-0.403254801015238,-0.719161130501301,0.718841512922323,0.952189146779647,0.50533115860077,0.378749405306332,0.286861771555043,-0.272914510021487,-0.430713709037761,-0.0570227999728154,-0.406693905650471,0.0142321623033063,0.012051310799225,0.207963739945362,0.0671992609585135,0.56111405241147,0.543947209497111,0.737660152982149,0.556991290813373,-0.226858724420101,-0.265348431396634,-0.222656021791554,0.22921406807311,-0.242131853133664,-0.0165546371107989,-0.468699342942713,-0.382892283062884,-0.0498599947199561,-0.573743354761164,-0.528321199996835,0.0791927249413359,-0.551397633032011,-0.367942073199287,0.854662230026913,-0.15206066369567,-0.0385871044428036,0.431962658399213,-0.0212994990607335,0.00428652000036008,-1.0383762528574,-0.661911899813744,-0.192396180143632,-0.145098828818246,-0.086524457128872,0.0695189621477878
"PSEUDO_Sp_1 (GE) - TPM",-1.79542912262544,0.162585260108401,-1.43131077256325,-1.5071111631264,1.33782125195871,1.19159748847797,-1.48922592727821,2.04438676385223,2.6965181779696,0.119215522836287,1.55604823120526,-0.772429797369487,0.495017833583877,0.776930832409752,1.80208715854375,0.778737347125332,0.769549675967716,1.39239378218308,-1.2468332530671,2.04562381331936,0.179268297081606,1.90116630621906,1.11833350139105,1.85618708032444,1.24814836190562,0.651408598942889,1.00532436460448,1.17939215801949,1.18387955045265,1.40396542721272,0.709695992360848,1.88029552785117,-1.17696057695499,0.673952533674415,1.86445595701657,1.12277350416026,0.690025372190718,1.20002763396204,0.913761445407497,0.922978138872508,1.33724127598447,0.749208604580056,1.84655952671901,1.49446982013307,-1.72553261571295,1.36001903197869,-0.911392644272951,1.74314191786864,1.85288670066403,1.23143349281928,-1.22035167808403,0.963585148986389,1.02351478922109,0.215994485642015,1.35953856380493,2.08376922142926,0.827866975312017,1.74287905045961,0.733056492336558,0.402735994757053,-0.33927972369916,0.89514686031161,0.996009194311269,1.77249960413519,0.259285603746505,1.9556126310769,0.841783728998659,0.662823748671731,1.04268174326455,1.11261582792834,0.60708093086828,1.46775328562674,0.269425852210802,-0.785420440174407,0.805946187123533,2.15383961220426,2.26214373306897,1.51770401508565,-1.11849863885868,1.37871671543417,1.12609918267586,0.843767482908626,0.0647952668912736,1.50513026410015,1.47183475971359,1.05841432522392,1.76919391096225,1.62170590951145,0.379583395424226,1.90176033522239,0.53567940949032,1.22825279477065,-0.859252164924067,-0.296378683920031,0.221956601104071,0.557356228294552,0.967729664343384,-1.15327912901613,-1.46073676143001,0.284943646322329,0.532379388838898,0.976029125631434,2.60090706474834,-1.37877068249179,1.64099129038345,0.697888749306632,1.42683568902753,-1.37203467602251,1.60090702907882,1.10143044418623,0.761034591974877
"PSEUDO_Sp_2 (GE) - TPM",-1.68739217341238,0.985136918248309,-1.28940362649158,-1.50534071878231,0.754258497226667,0.914391017187683,-2.35835188527093,1.29194076527968,1.8796463814325,0.751561212870258,1.45214379883237,1.77964009913534,0.823474945336181,2.37548689227082,1.38085074049678,1.60356790024792,2.65305961166251,1.62296472341717,-1.07044398406367,1.08726457660223,1.02574853264639,0.44355675464034,1.00272038164717,1.18732390994554,0.839106845550699,1.11941082116125,1.89137348977582,1.28977572282858,0.842985236364742,1.14987824923417,0.891113818437271,-0.158067338505065,-1.43449514287753,0.766486843084521,2.13409819600443,0.57962903768065,1.55177631393799,1.88027155298498,0.460274068718096,0.562750977281268,0.496904602971064,0.871878436796976,2.34608997445747,2.19043424099053,-0.983105158852828,1.86518008217419,3.63711538661053,1.74604288896266,2.27885270210646,1.49725165314601,-0.685049239396159,0.919821349169565,0.757661645250784,0.905870938055452,0.955072444378233,0.155195789017608,1.32812172887539,1.73837691649318,0.522156622797888,0.713176445262082,0.471821706868667,1.05645485976033,1.51378631960641,1.12261799554915,0.523534324570587,1.84811580929942,0.761795884103557,1.01906700641464,0.886376437014455,0.979473595902721,2.05947942132974,1.14777412446148,0.339775410417845,-1.45750826811779,0.388784740375759,0.98098976746861,1.84201034319227,1.17227436519728,-1.44044488430229,0.812789801594203,1.45303475372979,1.64291933481135,0.404846716123092,0.889946556492438,0.719481746299689,0.9946616266462,1.0068898905759,1.45061341570995,0.0601435726859381,1.88262823149764,1.789593997347,1.03588133073585,1.7060097777721,-0.053422777675864,0.290025703342847,0.834507270333323,0.220576956442401,-0.885739443653777,-1.80744979184349,0.25354518702211,-0.104983136603482,0.947247748234769,1.21456418574651,-1.86853704384643,-0.145688840111952,1.64233651263272,0.758103855936639,-1.26326112147151,1.12931858224771,0.64690366856189,0.504738774985841
"PSEUDO_Sp_3 (GE) - TPM",-1.70891063000696,0.0407583194439591,-1.3297928343971,-1.47594134817869,1.91888320054378,1.9085630309707,-1.29352450316251,2.1622643814067,0.787723032988188,0.471770393849144,0.994892320197422,-0.207074290686454,0.370535248890019,1.25057223012819,1.90754555775094,1.16185898385338,1.99903133740197,1.52923026826167,-1.29944441483113,0.444209571916471,0.345077436837795,1.4965174813144,1.68701529848541,1.68637762533493,-0.125504505847572,0.709377977526002,2.05741596441442,1.04094970418791,1.50927854065453,0.345669270694961,0.669610787646207,1.83003678581701,-0.642122210917388,0.438417138107088,1.91117794782975,0.915665502206175,0.22491773908226,1.14106216568245,1.61967855198032,1.32445125988689,0.461180578012534,1.7466758002833,2.23232846223939,1.26693550480921,-1.38734858710621,1.822464863929,1.10437993502087,1.46343278535724,2.19322987645793,1.94963409056072,-1.13439923404453,0.935815138044757,1.18067842914958,0.848090106600841,0.926313186086611,-0.521351332333138,1.52753454115339,1.70655653089645,1.54007344333664,0.373861164047672,0.394220617788778,1.31287792289688,0.717243115100391,0.972255591180725,0.736875392178553,1.58610864232046,0.910463082017475,1.27073714967296,1.0538879358529,0.861162919847531,1.04525313593263,1.82458154752392,0.382240101654062,-1.24265752381179,1.26000283240225,1.40937115811708,2.3361789213977,0.76213743759742,-1.06943077126301,1.19581587195029,1.34286747328246,0.668706128350597,2.07587921044763,0.919461964965042,0.628257062284959,2.244812512878,1.30778432459845,2.34200689906572,0.956874013824217,1.80753904720361,1.26411444648675,1.15600695036214,0.997792305837878,0.710869411395141,0.974253481139909,1.5510725870158,1.81151308025496,-1.00011837698033,-1.29819701623012,0.429254906429589,1.28756680277585,0.484284933686637,1.89425041117482,-1.03407747710872,2.23301128130994,-0.289808729664,1.71381334187153,-1.5064703783997,1.66707944233721,0.282921853756376,1.55239719213417
"PSEUDO_Tm_1 (GE) - TPM",-1.15697751922428,0.569809291964174,-0.489852808693704,-1.11734378525553,1.32045165800424,0.934487513177972,-0.788295415633939,1.35318925049354,1.90167742980107,0.412484721949916,1.40681879289495,0.577551436773038,0.98026974339483,0.600614273663543,1.30001318243937,0.298360670705842,0.44177648707735,0.287312902300536,-0.529780646244719,-0.188335188870479,-0.618823367953214,1.08074826921591,0.342014798494791,1.10777135925352,0.882075474310832,0.969857225794158,0.257393110557892,1.40504444162669,1.27362704220452,-0.290487380322279,0.936215508854789,-0.17666986866204,-0.890571181106189,-0.219423068657194,0.983562334234647,0.0266446927562502,0.33270890669088,1.45151896464357,0.402330855328469,-0.540659220691242,1.0787946434899,0.506576632010722,0.0191464190939125,1.12124382988053,-1.12075110944118,0.885668948606006,0.490024042650897,1.19527911792044,0.247278338915563,0.721586923031769,-0.267574775089436,0.0576345879784165,0.968396144369772,0.555307337962577,0.379573651165945,-0.726998816233393,1.65160304952959,0.627279725642365,1.45348027198021,0.156272427012836,0.353327559298908,0.0202940283243108,0.994140566534266,0.355391261509339,0.502394384596524,0.294365384163275,1.30090078670653,0.270529698113906,0.984747016771892,0.354270275053284,-0.860725962771902,0.501436069925684,0.563257270627803,-0.192606397022732,-0.807846403016543,0.611113603607678,1.00362783123687,0.565717270164057,-1.19050877062365,-0.999378136226813,-0.107505749768801,-0.759264583654657,0.725141695698838,0.840120450954609,0.592592414588494,0.308796685927341,0.0480099504712277,0.0531322198835951,0.630913072261891,1.22600098059538,-0.732575240342161,1.17150352665137,-0.694770978976373,-0.272763461897594,0.349143547785549,0.879821148909685,0.908415770228931,-0.472393301817808,-0.422190176132074,-0.577744152895524,0.250115447783485,-0.311618755363393,-0.430484466892053,-0.283007825891257,0.317213790184481,-0.739357310833814,0.469844220186451,-1.41445981206849,0.235553713694647,0.380502986929389,-0.71158991177185
"PSEUDO_Tm_2 (GE) - TPM",-0.96077581100728,0.30495206466499,-0.385744869388026,-1.13400368659159,0.678331970996156,1.0547583226619,-0.709631290131031,0.79186637808081,1.45444870448555,0.933510535570371,1.24883246944707,0.393922890747266,0.196291523810729,0.43811250412408,1.56399246158472,-0.469331716030255,0.444100797435005,0.362079136650878,0.22689291803617,0.0330587779186354,-0.340091792500718,0.834012796909347,-0.0488842327304688,0.803284447314092,0.661680393537695,0.832594559489182,0.19104400550764,0.502630281490025,0.598702091837104,0.221340652579462,1.51782088462097,0.198394052955457,-0.81144478618762,-0.0739303858771202,1.08366454583741,0.439844834675367,1.31294408345505,0.289107112984371,0.798948688871675,-0.275465930299729,0.239247726027942,0.618718046449052,0.244004353658837,0.797063056705709,-0.985136513550126,1.02738949759317,0.142786647196892,0.599787873236062,0.974151855401528,0.933982183638576,-0.89134198153583,0.323546663642962,1.08178533502581,0.486752214586647,0.625971390874777,-0.17453468468509,1.21967501989586,0.924178792897218,0.933776197720346,-0.381175007901248,0.183587033202456,0.219939542337566,0.117688950489361,0.116292454288528,0.607353857433018,0.0327318562901171,1.36476889514046,0.524527395065671,0.61798578089727,0.306565232538104,-0.0355107932261612,1.20216058822219,0.747568349472021,-0.253009761784723,-0.536862180904422,0.0548875888135934,0.52177548253235,0.718685342389491,-1.19103295919905,-0.81602964646578,0.279039313903757,-0.4742352429129,0.59816387890538,0.415374804067398,0.708889796908071,0.0729679981668778,0.000377345784652952,0.141228984218318,0.626411482306448,1.00916672450214,-0.508703020127792,1.2554696391158,-0.278233427853662,0.154175929505774,0.461503194374564,0.274915140236377,0.902786434363343,-0.569317928977438,-0.61739840090524,-0.25029741166608,0.213947652878243,-0.193708509063201,-0.41437361351782,0.166003627906805,0.909565254365456,0.867195274176864,0.912182309123771,-1.29367520985779,0.288539847302814,0.836757859483705,-0.633170442745229
"PSEUDO_Tm_3 (GE) - TPM",-0.921227979967658,0.0153605681596367,-0.4124557986662,-1.05386274366891,0.282073872822301,0.505374284292428,-0.21796976088844,0.224912424956069,0.942329745477914,0.0253359134628227,1.0812171761879,0.484958858474467,0.0427720770155315,0.245299993388922,1.52472491809287,0.945123697776109,0.445284701602011,1.28943509930695,-0.107382420917195,-0.356452467668249,-0.152869752439342,0.854243193703419,-0.181956643222586,1.48941472079463,-0.0932152398218538,1.96606371333157,0.322310499709911,1.30261074390783,0.725992605395502,-0.0215894472898071,0.58974540838059,-0.220657971813104,-0.578755422601496,-0.40046032422888,0.813635241931351,0.00602350388307837,0.737099597075394,0.232818307028539,-0.0983355151654624,-0.370533443991572,0.430072233741131,0.633098877191651,0.0864283641564099,1.19441625172003,-0.616583811902501,1.26060185099413,0.731981769595564,0.582952201675747,0.672962304645668,1.32651445141798,-0.287413987962326,-0.355830321360273,0.712579398129287,-0.156203915058287,0.293366353434247,0.233008052335048,1.71049219415004,0.769597601462557,1.26001927522002,-0.237512020733332,-0.0994204099502834,0.230538495348833,0.11252778019251,-0.205019437724769,0.382133738655096,-0.199747627623403,0.898710169871365,0.569571392552762,1.41467495599359,0.0805218717006986,-0.776402886753975,0.60813960294621,0.589449018800337,0.254077366947309,-0.928008830263867,-0.199133530855313,0.570328012430136,0.105926023026938,-1.23571368161219,-0.784832671118306,0.263332988999157,-0.527079992005101,0.652605391847151,0.703320781805898,0.499345545857775,-0.11218819885719,0.48879346933467,-0.721768000198481,0.698008273791403,1.24747761397464,-0.223237855995875,0.580673217414375,0.364486623279034,1.07953271738678,0.138805044946305,0.751306805256382,0.695290474284379,-0.48880656922387,-0.492772869318495,-0.244629630159018,0.251279561857156,-0.0833061527549639,-0.30564039421657,-0.0780086816650176,1.73163227960611,-0.695777508829134,0.0957875576761074,-1.10860950359836,0.389697326010763,0.396535997434189,0.000483531236376234
"PSEUDO_Vic_1 (GE) - TPM",0.843425659725441,0.60513720011259,0.342423305684992,0.709713805419068,0.529878556903293,0.0646394006678353,0.455242053599078,0.0717383205452839,-0.328055739277645,0.615209921247402,0.473951357023262,0.342155670428238,0.685063115074633,-0.143970935748766,0.152732621331885,1.06565018161756,-0.0779575253803007,0.17487277333497,0.146331947803675,1.03628378597677,1.09238228584272,0.0741175558664708,0.432709907769493,0.100946539804043,0.39860715880345,0.316046878120055,0.10476990390696,0.697377375100344,-0.0556160718978639,1.36921117901261,0.617558391152691,0.959576337243506,-0.524020550167751,-0.0700183156563219,-0.00134976158127309,0.446834742998944,0.0242329329449346,0.444770393079191,0.031948876050786,0.326124489425178,0.657063836487945,1.11922577160617,-0.0924047673544513,-0.082497640044243,0.09240152986356,0.0203944341806439,-0.360137575915563,-0.00765379899836155,0.144416015111209,-0.145861644521435,-0.822792234997216,0.286371167106373,-0.193006310035297,0.83233173795463,1.52608035439467,1.58030891021692,0.118025206028546,0.35263043251035,-0.208432589224702,-0.36036370240285,-0.16183213952694,0.160267543082681,0.204355048611973,0.202838242152966,0.590563514049523,-0.0497346957480555,0.706704707137349,0.498860807477465,0.465586333199273,0.521733080028743,1.26593014868908,-0.235600243851289,0.6275495788708,-0.967557028303945,0.495492978235599,0.145792115232411,-0.588442380382848,0.642148413995471,0.327627235822821,1.35810829029192,0.526789639821983,1.19901842156798,1.30565570998184,0.807844797842767,0.619337625080669,0.161836580121374,2.13953204857263,0.458583631625289,0.488840941596409,0.355901842564328,-0.39650245131637,1.23506985454482,0.86084613574207,0.161863513776577,2.30374638454243,0.478463963606955,0.579509718106637,-0.301597404965896,0.601296575806182,-0.204812723506035,0.137837383463282,0.155988802095602,0.527369037842009,-0.780058311504811,0.256727601009936,1.61727020207532,-0.282141814682502,-0.0270658151137829,0.579568827057994,-0.654968527442226,0.240654653959622
"PSEUDO_Vic_2 (GE) - TPM",0.547891389989039,0.633355928656141,0.213165179268838,0.407506913447514,0.263412784873663,-0.415445057865321,0.726931984961348,-0.146574614975834,-0.333693725804123,0.255339366536905,0.303563866719916,0.839341162742275,1.07857586445015,0.425241807403557,-0.736674891085419,1.7729775639984,-0.295482406458026,-0.132286804901381,-0.424568900968594,1.63201416432269,0.208604641717711,0.312462404236149,0.38835885898378,-0.354624660447577,1.63691739855954,-0.191603654201708,0.0089700018859491,0.400086731865813,0.541339908266921,1.20558838164002,0.460171499640921,-0.990379758612476,-1.16818189638898,0.620966301873854,-0.292742282395215,0.652919071907746,-0.795594616954448,0.23261671729557,-0.397156642848549,-0.380354257041688,0.345654434454124,0.880320609075776,0.0121956353324207,-0.151017637590612,-0.252991291085506,0.0504394136950699,-0.911392644272951,-0.45151606733588,0.124103927819399,-0.0954152927515892,0.437986959136977,0.715479141272834,-0.129780608699846,-0.0810880379756029,0.852413448174316,-0.457656121054016,0.157008523465523,-0.127311692826286,-0.337165760652618,0.0953203939375984,0.831344480137409,-0.427337061613005,0.582768906744998,-0.160536488493669,0.140902641177981,0.15382631553597,0.219640045717631,0.131775629419278,-0.0694750476286708,-0.557492740602541,0.901868252137414,-0.27651714022738,0.401191717113492,-0.625347845319213,0.877328316435348,-0.330881467603015,-0.0607566242208372,0.289017026395978,0.282362838541871,0.462781642362984,0.626364021796521,0.679536541737547,0.995722343573332,-0.346059710645097,-0.284496911549583,0.762201106287088,0.0407930248948692,0.247714097485646,0.13130241255977,-0.151085421917917,-1.11053764851017,1.08576001375983,0.191831945276682,0.506436702429401,0.859294568593356,-0.227996345232569,0.908701795889852,-0.237758386367686,-0.585978391802113,-0.0352301966720011,-0.264344027530291,0.380415633188067,0.215737019341765,-0.112139360960267,-0.28025910289478,0.460025024567142,-0.276751572220643,-0.46901267155145,-0.622052754307672,0.214069301612215,-0.500948585546545
"PSEUDO_Vic_3 (GE) - TPM",0.693124525316016,0.272100242255892,-0.217761283540714,0.316334087696789,-0.308781389580899,-0.142505153075064,0.202043959676908,-0.0577145088261154,-0.605424915839717,0.490135251867527,0.475662979058329,0.815043326025435,1.15563094235206,-0.236498877548603,-0.470329955628979,0.554695121890277,-0.299585410707794,-0.251411414873589,-0.222814311872482,0.881867076118249,0.728434016109366,-0.397873439508639,0.330907945363156,-0.584156668695495,-0.100192129641759,-0.284962994001833,-0.219189009551642,0.614577263088666,-0.0544993146520461,0.751852667102158,-0.130452241328778,1.09877775810834,-0.932746122727492,0.388791206053335,-0.38578724927447,0.191669463926333,-0.424573080403894,0.0334392634216391,0.442099617343141,0.409984017450453,0.467297426905563,0.220122484914613,-0.25652170684741,-0.0509472096525115,0.299878930294431,-0.710000835863158,-0.737327335541197,-0.149356237414401,0.18519237463472,-0.0855024590945593,0.216542086206146,0.0172602630169533,-0.309892494512908,0.135506487930384,0.851279761486972,1.47788856656539,-0.241025084296919,0.0424151320546024,-0.377888391056936,-0.111770619094078,0.0102648065493302,0.506539439612858,0.646008928201779,-0.152117442141745,-0.0524708916250618,0.189877855113639,0.165376300889799,0.329158505999812,0.0988413303099553,-0.315658591652347,-0.00414198456166348,-0.658793703616444,0.452060437275423,-0.765161534827194,-0.271136716708405,0.278905799302794,-0.174945452241195,0.143507477276209,0.204086042401932,0.557274144962982,0.428404686633385,0.58645716316481,-0.390293348798945,-0.0899333709292566,0.0702315723549188,0.279407668995497,0.852601349924848,-0.517856696203881,-0.423015622958753,-0.168552236243405,-0.519371171110462,0.638783859614856,0.471199172022205,-0.156214854309248,1.25455667459214,-1.1550814907663,0.826582262448801,-0.453379071946249,-0.235894176678279,-0.0856540957328059,0.376094862940311,0.175862204691934,-0.0204979417360254,-0.728239677008728,-0.279888288872181,0.944760832058949,-0.0682822071987281,-0.392206316159832,-0.600650579138702,0.462607888245956,-0.153166420553235
